transaction_id,product_id,customer_id,transaction_date,online_order,brand,product_line,product_class,product_size,list_price,standard_cost,product_first_sold_date
6898,80,790,2017-12-10,0,OHM Cycles,Touring,low,medium,1073,933,1997-01-27
6901,55,460,2017-10-15,0,Trek Bicycles,Road,medium,large,1894,598,2003-07-23
6902,87,1481,2017-12-10,0,Giant Bicycles,Standard,high,medium,1179,707,1997-08-27
6906,0,2741,2017-12-11,0,Trek Bicycles,Standard,high,medium,358,215,2004-01-18
6910,18,1239,2017-10-13,1,Solex,Standard,medium,medium,575,431,2013-03-14
6912,100,166,2017-10-09,0,Norco Bicycles,Road,medium,medium,1036,206,1991-05-08
6919,22,973,2017-12-22,1,Solex,Standard,medium,medium,575,431,2013-03-14
6922,25,2191,2017-12-18,0,Giant Bicycles,Road,medium,medium,1538,829,1991-11-12
6926,1,3497,2017-11-08,1,Giant Bicycles,Standard,medium,medium,1403,954,2016-11-16
6935,95,3110,2017-10-06,0,Giant Bicycles,Standard,medium,large,569,528,2016-03-31
6939,21,2409,2017-10-09,1,Solex,Standard,medium,large,1071,380,1996-04-07
6942,21,3253,2017-12-03,1,WeareA2B,Touring,medium,medium,1466,363,2003-08-07
6943,67,3148,2017-10-11,0,Solex,Standard,medium,large,1071,380,1993-05-28
6944,36,252,2017-10-29,1,Solex,Standard,low,medium,945,507,2011-05-11
6948,33,3065,2017-12-25,0,OHM Cycles,Road,medium,small,1810,1610,1993-04-14
6949,4,3183,2017-12-19,0,Giant Bicycles,Standard,high,medium,1129,677,2005-08-11
6951,73,3242,2017-11-11,0,Solex,Standard,medium,medium,1945,333,2014-07-30
6952,87,329,2017-11-26,0,OHM Cycles,Standard,medium,medium,1636,44,2000-05-24
6955,14,3407,2017-11-03,0,Solex,Standard,high,large,1842,1105,2000-05-24
6963,54,692,2017-10-26,1,WeareA2B,Standard,medium,medium,1292,13,2009-04-14
6965,41,2980,2017-11-22,0,Solex,Road,medium,medium,416,312,1997-05-12
6969,0,1839,2017-10-02,0,Norco Bicycles,Road,medium,medium,544,376,2002-09-02
6972,35,2947,2017-12-16,0,Trek Bicycles,Standard,low,medium,1057,154,1994-07-14
6980,35,1807,2017-10-31,0,Giant Bicycles,Standard,medium,medium,1403,954,2016-11-16
6981,57,1235,2017-10-10,0,WeareA2B,Touring,medium,large,1890,260,1991-01-23
6987,17,593,2017-12-29,1,Solex,Standard,high,medium,1024,614,1996-11-11
6992,0,2204,2017-12-13,0,Trek Bicycles,Standard,high,medium,358,215,2004-01-18
6996,0,2559,2017-11-15,0,Norco Bicycles,Standard,medium,medium,360,270,2016-12-08
7005,82,3248,2017-11-02,1,Norco Bicycles,Standard,high,medium,1148,689,2015-08-12
7011,67,875,2017-10-24,0,Norco Bicycles,Road,medium,medium,544,376,1991-11-09
7015,92,3200,2017-11-21,1,WeareA2B,Standard,medium,small,1415,1259,2003-01-07
7018,100,989,2017-11-27,1,Norco Bicycles,Road,medium,medium,1036,206,2014-10-12
7020,36,1115,2017-12-25,0,Solex,Standard,low,medium,1289,74,1997-02-11
7021,98,3262,2017-10-11,0,Trek Bicycles,Standard,high,medium,358,215,2004-01-18
7034,6,390,2017-10-15,1,OHM Cycles,Standard,high,medium,227,136,2003-02-09
7037,18,3068,2017-10-12,0,Solex,Standard,medium,medium,575,431,2013-03-14
7046,69,1207,2017-12-10,0,Giant Bicycles,Road,medium,medium,792,594,1992-10-04
7048,63,28,2017-10-08,1,Solex,Standard,medium,medium,1483,99,1992-10-04
7057,54,322,2017-12-25,1,WeareA2B,Standard,medium,medium,1292,13,2015-10-20
7058,7,2143,2017-12-03,0,Giant Bicycles,Standard,medium,small,1311,1167,2006-02-04
7063,29,445,2017-11-01,1,Norco Bicycles,Road,medium,medium,543,407,2016-11-24
7064,81,955,2017-11-19,0,Norco Bicycles,Standard,medium,small,586,521,2004-08-09
7068,6,762,2017-10-06,1,OHM Cycles,Standard,high,medium,227,136,2004-08-19
7069,82,1527,2017-11-19,1,Norco Bicycles,Standard,high,medium,1148,689,2015-08-12
7071,53,969,2017-11-18,1,Giant Bicycles,Standard,high,medium,1274,764,2016-07-11
7074,79,419,2017-11-04,0,Norco Bicycles,Standard,medium,medium,1555,818,2003-09-11
7086,18,2122,2017-10-22,1,Norco Bicycles,Standard,high,medium,1148,689,2013-09-18
7091,100,328,2017-12-07,0,Norco Bicycles,Road,medium,medium,1036,206,1991-05-08
7100,0,1926,2017-12-12,0,Norco Bicycles,Standard,medium,medium,360,270,2004-07-27
7102,79,1316,2017-11-28,0,Solex,Touring,medium,large,2083,675,2005-05-12
7103,33,1100,2017-11-15,0,Giant Bicycles,Standard,medium,small,1311,1167,1992-10-13
7106,51,1409,2017-10-06,1,OHM Cycles,Standard,high,medium,2005,1203,2012-04-12
7115,43,289,2017-10-28,0,Norco Bicycles,Standard,medium,medium,1555,818,2003-09-11
7120,54,2119,2017-10-24,1,WeareA2B,Standard,medium,medium,1292,13,2009-04-14
7123,54,1517,2017-11-15,1,WeareA2B,Standard,medium,medium,1292,13,2009-04-14
7130,0,1912,2017-10-11,0,Giant Bicycles,Standard,medium,large,569,528,2003-09-12
7133,64,829,2017-12-18,1,Giant Bicycles,Standard,high,small,1977,1759,2010-08-22
7137,100,2462,2017-12-06,0,Norco Bicycles,Road,medium,medium,1036,206,1991-05-08
7139,9,1453,2017-12-29,0,Norco Bicycles,Standard,medium,small,1216,1082,1991-08-07
7142,80,1297,2017-12-25,0,OHM Cycles,Touring,low,medium,1073,933,1997-01-27
7144,58,202,2017-12-12,0,OHM Cycles,Standard,medium,medium,912,141,2015-10-20
7147,95,1527,2017-11-18,1,Giant Bicycles,Standard,medium,large,569,528,2003-09-12
7150,79,1071,2017-10-22,0,Solex,Touring,medium,large,2083,675,2013-09-18
7152,78,2894,2017-10-05,0,Giant Bicycles,Standard,medium,large,1765,709,1991-07-12
7157,45,957,2017-11-15,1,Solex,Standard,medium,medium,441,84,2014-07-30
7159,87,3064,2017-11-05,1,Giant Bicycles,Standard,high,medium,1179,707,1997-08-27
7166,43,3241,2017-10-20,1,Solex,Standard,medium,medium,1151,649,2012-04-12
7169,44,2961,2017-12-28,0,WeareA2B,Standard,medium,medium,1769,108,2011-05-11
7170,10,1706,2017-12-28,1,Solex,Standard,medium,medium,1945,333,2004-07-27
7171,34,2816,2017-10-03,1,Norco Bicycles,Road,high,large,774,464,2010-06-09
7182,53,1318,2017-12-11,0,OHM Cycles,Standard,medium,medium,795,101,1991-01-23
7189,27,1256,2017-10-10,1,Trek Bicycles,Standard,low,medium,1057,154,1994-07-14
7191,5,2484,2017-12-06,0,Trek Bicycles,Mountain,low,medium,574,459,1991-11-09
7195,38,2507,2017-11-13,0,Solex,Standard,medium,medium,1577,826,2010-06-09
7196,18,25,2017-11-23,0,Solex,Standard,medium,medium,575,431,2011-05-09
7197,60,742,2017-11-29,0,Giant Bicycles,Standard,high,small,1977,1759,2011-08-26
7199,45,94,2017-11-27,1,Solex,Standard,medium,medium,441,84,1993-04-14
7205,0,1325,2017-10-09,1,Solex,Road,medium,medium,416,312,2011-05-11
7215,49,1488,2017-11-20,1,Trek Bicycles,Road,medium,medium,533,400,1993-07-22
7225,99,746,2017-10-28,1,OHM Cycles,Standard,medium,medium,1227,770,1994-08-12
7227,13,139,2017-10-31,1,Solex,Standard,medium,medium,1163,589,2016-07-11
7230,0,736,2017-11-03,0,Giant Bicycles,Standard,medium,large,569,528,2003-09-12
7237,62,2029,2017-11-08,0,Solex,Standard,medium,medium,478,298,1993-06-25
7238,37,1510,2017-11-04,1,OHM Cycles,Standard,low,medium,1793,248,1999-07-22
7241,48,3083,2017-10-22,0,WeareA2B,Standard,medium,medium,1762,950,2014-07-30
7253,68,198,2017-10-02,0,OHM Cycles,Standard,medium,medium,1636,44,2010-08-22
7261,50,1418,2017-10-05,1,WeareA2B,Standard,medium,small,175,131,1997-10-06
7262,45,91,2017-11-24,0,Solex,Standard,medium,medium,441,84,2003-02-18
7264,52,2688,2017-10-03,0,OHM Cycles,Road,medium,medium,1280,829,2001-11-27
7267,57,1972,2017-12-30,1,WeareA2B,Touring,medium,large,1890,260,1991-01-23
7270,83,794,2017-10-12,1,Solex,Touring,medium,large,2083,675,2015-08-04
7274,57,615,2017-11-18,1,WeareA2B,Touring,medium,large,1890,260,1991-01-23
7275,12,1289,2017-10-09,1,WeareA2B,Standard,medium,medium,1231,161,2016-07-11
7282,34,3310,2017-11-09,1,Norco Bicycles,Road,high,large,774,464,2011-03-18
7283,100,1500,2017-12-25,1,Norco Bicycles,Road,medium,medium,1036,206,1991-05-08
7287,74,1829,2017-12-27,1,WeareA2B,Standard,medium,medium,1228,400,2000-05-24
7288,45,171,2017-10-27,1,Solex,Standard,medium,medium,441,84,2015-06-19
7293,93,3014,2017-12-11,0,OHM Cycles,Standard,high,medium,1458,874,2006-02-04
7303,26,2233,2017-10-28,1,WeareA2B,Standard,medium,medium,1992,762,1993-05-28
7307,14,2075,2017-11-20,1,Trek Bicycles,Standard,medium,small,1386,1234,2003-08-07
7311,1,1328,2017-12-30,0,Giant Bicycles,Standard,medium,medium,1403,954,2012-09-17
7312,31,3087,2017-10-07,1,Giant Bicycles,Standard,medium,medium,230,173,2006-11-12
7326,53,2339,2017-12-05,1,OHM Cycles,Standard,medium,medium,795,101,1991-01-23
7329,32,626,2017-11-06,0,Giant Bicycles,Standard,medium,medium,642,211,2002-03-24
7339,28,454,2017-11-11,0,Norco Bicycles,Standard,medium,small,1216,1082,2016-11-24
7347,38,2918,2017-10-27,1,Solex,Standard,medium,medium,1577,826,2011-03-18
7348,29,2793,2017-11-06,0,Norco Bicycles,Road,medium,medium,543,407,2016-11-24
7364,96,950,2017-11-28,0,Giant Bicycles,Standard,medium,large,1635,993,2013-06-11
7369,70,2309,2017-11-07,1,Trek Bicycles,Standard,high,medium,495,297,2015-04-13
7372,88,2042,2017-12-19,1,Norco Bicycles,Standard,medium,medium,1198,381,1998-12-18
7381,35,1802,2017-12-06,0,Trek Bicycles,Standard,low,medium,1057,154,1994-07-14
7383,65,351,2017-12-19,1,WeareA2B,Standard,medium,medium,1807,778,2016-12-08
7384,46,38,2017-11-10,0,Solex,Standard,low,medium,1289,74,2007-12-13
7389,61,1250,2017-11-25,1,OHM Cycles,Standard,low,medium,71,56,2015-06-19
7395,52,408,2017-10-24,1,OHM Cycles,Road,medium,medium,1280,829,2001-11-27
7399,5,2680,2017-10-16,1,Trek Bicycles,Mountain,low,medium,574,459,2004-08-19
7400,29,823,2017-12-07,1,Norco Bicycles,Road,medium,medium,543,407,2016-11-24
7401,23,104,2017-10-27,0,Norco Bicycles,Mountain,low,small,688,612,2011-05-09
7402,78,1720,2017-12-07,1,Giant Bicycles,Standard,medium,large,1765,709,1991-07-12
7404,80,2643,2017-11-06,1,OHM Cycles,Touring,low,medium,1073,933,1997-01-27
7407,91,3378,2017-11-05,0,Solex,Standard,medium,medium,100,75,1999-07-28
7410,17,1567,2017-10-13,1,Solex,Standard,high,medium,1024,614,1996-11-11
7416,9,827,2017-11-03,1,OHM Cycles,Road,medium,medium,742,667,1991-11-09
7428,15,2832,2017-12-07,1,Norco Bicycles,Standard,low,medium,958,748,1993-10-04
7429,54,23,2017-10-06,0,WeareA2B,Standard,medium,medium,1807,778,2016-12-08
7433,31,684,2017-10-20,0,Giant Bicycles,Standard,medium,medium,230,173,2006-11-12
7434,19,1063,2017-11-14,0,OHM Cycles,Road,high,large,12,7,1993-10-04
7435,79,2391,2017-12-18,1,Norco Bicycles,Standard,medium,medium,1555,818,2003-09-11
7442,72,2992,2017-12-21,0,Norco Bicycles,Standard,medium,medium,360,270,2016-12-08
7446,0,564,2017-11-08,1,Solex,Standard,medium,large,202,151,2016-03-31
7449,0,218,2017-12-16,1,WeareA2B,Standard,medium,medium,60,45,2011-05-09
7455,99,2258,2017-11-04,0,Trek Bicycles,Road,low,small,1720,1531,2006-10-03
7459,67,2367,2017-12-05,0,Norco Bicycles,Road,medium,medium,544,376,1992-10-04
7462,21,2136,2017-10-10,0,WeareA2B,Touring,medium,medium,1466,363,2007-08-06
7469,48,3084,2017-12-15,1,WeareA2B,Standard,medium,medium,1762,950,2009-04-14
7473,3,3387,2017-10-06,1,Trek Bicycles,Standard,medium,large,2091,388,2006-05-24
7475,23,2468,2017-11-19,0,Norco Bicycles,Standard,medium,medium,1198,381,1998-12-18
7476,4,1657,2017-10-30,1,Giant Bicycles,Standard,high,medium,1129,677,2005-08-11
7478,91,116,2017-12-18,1,Solex,Standard,medium,medium,100,75,1994-08-12
7487,0,3124,2017-11-22,1,Solex,Standard,medium,large,202,151,1991-05-08
7489,89,1337,2017-10-08,1,WeareA2B,Touring,medium,large,1362,57,1993-04-22
7491,21,743,2017-10-02,0,Solex,Standard,medium,large,1071,380,2011-05-09
7499,49,2073,2017-11-04,1,Solex,Standard,medium,large,1061,733,2011-08-26
7502,50,2860,2017-12-22,1,WeareA2B,Standard,medium,small,175,131,2003-02-18
7508,22,1718,2017-12-06,1,Solex,Standard,medium,medium,575,431,2010-05-07
7509,26,2341,2017-12-14,1,WeareA2B,Standard,medium,medium,1992,762,2002-03-24
7511,82,1254,2017-10-14,1,Norco Bicycles,Standard,high,medium,1148,689,2005-05-12
7515,77,1207,2017-12-14,1,Norco Bicycles,Road,medium,large,1240,795,2011-01-12
7518,65,3433,2017-12-30,0,WeareA2B,Standard,medium,medium,1807,778,2015-05-23
7530,1,3043,2017-12-19,0,Giant Bicycles,Standard,medium,medium,1403,954,2012-12-04
7537,58,2036,2017-10-02,0,OHM Cycles,Standard,medium,medium,912,141,2015-10-20
7542,12,2760,2017-11-29,0,WeareA2B,Standard,medium,medium,1231,161,2004-08-19
7546,99,1134,2017-12-17,1,OHM Cycles,Standard,medium,medium,1227,770,1994-08-12
7547,23,1407,2017-12-30,1,Norco Bicycles,Mountain,low,small,688,612,1999-06-25
7548,46,851,2017-10-09,1,Solex,Standard,low,medium,1289,74,2005-08-11
7552,89,878,2017-10-12,0,WeareA2B,Touring,medium,large,1362,57,2016-03-31
7554,52,260,2017-12-22,1,Solex,Road,medium,large,1777,820,1991-11-12
7555,46,2796,2017-10-10,0,Solex,Standard,low,medium,1289,74,2007-12-13
7556,47,3430,2017-10-28,0,Trek Bicycles,Road,low,small,1720,1531,2012-04-12
7558,87,2195,2017-10-24,0,Giant Bicycles,Standard,high,medium,1179,707,2005-05-12
7566,100,2637,2017-10-01,0,Norco Bicycles,Road,medium,medium,1036,206,1991-05-08
7574,2,2425,2017-11-03,1,Solex,Standard,medium,medium,71,53,2014-03-05
7576,2,2637,2017-10-25,0,Solex,Standard,medium,medium,71,53,2012-12-04
7577,70,3121,2017-10-23,0,Trek Bicycles,Standard,high,medium,495,297,2015-04-13
7579,77,213,2017-10-23,1,WeareA2B,Standard,medium,medium,1769,108,2014-07-30
7584,48,3138,2017-10-22,0,WeareA2B,Standard,medium,medium,1762,950,2009-04-14
7585,61,1304,2017-12-27,1,Norco Bicycles,Standard,medium,small,586,521,1991-07-12
7586,61,806,2017-11-29,0,OHM Cycles,Standard,low,medium,71,56,2015-05-23
7600,35,1861,2017-10-12,1,Trek Bicycles,Standard,low,medium,1057,154,1994-07-14
7601,76,1027,2017-12-06,0,WeareA2B,Standard,low,medium,642,513,2014-10-12
7604,1,2217,2017-11-26,1,Giant Bicycles,Standard,medium,medium,1403,954,2016-11-16
7606,15,1860,2017-11-02,0,Norco Bicycles,Standard,low,medium,958,748,2009-03-10
7612,96,331,2017-10-09,1,WeareA2B,Road,low,small,1172,1043,1991-05-08
7617,75,210,2017-12-08,0,Giant Bicycles,Touring,medium,large,1873,863,2010-08-22
7624,41,3425,2017-12-12,0,Solex,Road,medium,medium,416,312,1993-04-14
7626,0,429,2017-10-12,0,Trek Bicycles,Standard,high,medium,495,297,2015-04-13
7627,0,1111,2017-11-03,0,Trek Bicycles,Standard,high,medium,495,297,2000-05-24
7630,31,850,2017-10-15,0,Giant Bicycles,Standard,medium,medium,230,173,2006-11-12
7637,40,2297,2017-11-23,0,OHM Cycles,Standard,high,medium,1458,874,1993-04-14
7650,48,532,2017-12-02,0,WeareA2B,Standard,medium,medium,1762,950,2014-07-30
7656,55,1561,2017-11-17,1,Trek Bicycles,Road,medium,large,1894,598,2015-10-20
7667,72,515,2017-12-16,0,OHM Cycles,Standard,medium,medium,912,141,2015-10-20
7670,31,1822,2017-12-28,1,Giant Bicycles,Standard,medium,medium,230,173,2006-11-12
7675,19,1599,2017-11-20,0,OHM Cycles,Road,high,large,12,7,2009-03-10
7677,0,1197,2017-10-13,1,WeareA2B,Standard,medium,small,175,131,2003-02-18
7678,91,1997,2017-11-06,0,Solex,Standard,medium,medium,100,75,1999-07-28
7679,72,550,2017-11-14,0,Norco Bicycles,Standard,medium,medium,360,270,2016-12-08
7681,46,3404,2017-11-09,1,Solex,Standard,low,medium,1289,74,2007-12-13
7682,3,1554,2017-11-11,0,Trek Bicycles,Standard,medium,large,2091,388,2011-08-26
7685,98,2847,2017-11-16,0,Trek Bicycles,Standard,high,medium,358,215,2004-01-18
7687,33,2324,2017-10-12,1,Giant Bicycles,Standard,medium,small,1311,1167,2011-03-18
7690,59,433,2017-12-06,0,Solex,Standard,medium,large,1061,733,1993-07-22
7691,65,29,2017-10-12,0,WeareA2B,Standard,medium,medium,1807,778,2015-05-23
7692,39,5,2017-12-14,0,Giant Bicycles,Standard,medium,large,1812,582,2008-03-21
7693,0,229,2017-10-31,1,Norco Bicycles,Standard,low,medium,363,290,2005-05-12
7697,61,1718,2017-11-27,1,Norco Bicycles,Standard,medium,small,586,521,1998-12-18
7699,40,2031,2017-12-11,0,OHM Cycles,Standard,high,medium,1458,874,2006-02-04
7700,85,880,2017-10-29,1,WeareA2B,Standard,medium,medium,1228,400,2011-01-12
7701,0,1357,2017-11-02,0,Giant Bicycles,Standard,medium,large,569,528,2003-09-12
7702,0,169,2017-10-30,1,Trek Bicycles,Standard,medium,medium,499,388,2016-11-24
7706,46,66,2017-11-17,1,OHM Cycles,Standard,low,medium,1793,248,1999-07-22
7720,14,2865,2017-12-12,1,Solex,Standard,high,large,1842,1105,1995-10-26
7728,12,1188,2017-12-12,1,WeareA2B,Standard,medium,medium,1231,161,2010-05-07
7733,84,1801,2017-10-06,1,Trek Bicycles,Road,medium,medium,290,215,2004-12-20
7736,23,2947,2017-10-23,0,Norco Bicycles,Mountain,low,small,688,612,1993-10-04
7742,43,3315,2017-12-29,0,Solex,Standard,medium,medium,1151,649,1993-04-14
7743,26,902,2017-11-05,0,WeareA2B,Standard,medium,medium,1992,762,1993-05-28
7748,23,918,2017-10-06,0,Norco Bicycles,Standard,medium,medium,1198,381,1998-12-18
7751,62,716,2017-12-18,0,Solex,Standard,medium,medium,478,298,1993-06-25
7755,52,2301,2017-10-05,0,OHM Cycles,Road,medium,medium,1280,829,1993-07-22
7759,25,3054,2017-12-28,1,Giant Bicycles,Road,medium,medium,1538,829,2016-02-06
7760,21,418,2017-12-02,0,Solex,Standard,medium,large,1071,380,1996-04-07
7762,33,3133,2017-11-26,1,Giant Bicycles,Standard,medium,small,1311,1167,1992-10-13
7767,13,2072,2017-10-15,1,Solex,Standard,medium,medium,1163,589,2010-05-07
7771,12,849,2017-10-04,0,WeareA2B,Standard,medium,medium,1231,161,2004-08-19
7774,69,3439,2017-10-09,1,Giant Bicycles,Road,medium,medium,792,594,2000-05-24
7776,82,1352,2017-10-03,1,Giant Bicycles,Road,medium,medium,1538,829,2016-02-06
7788,15,2176,2017-12-02,1,WeareA2B,Standard,medium,medium,1292,13,1997-10-06
7793,98,936,2017-10-21,1,OHM Cycles,Standard,medium,medium,795,101,1997-02-11
7795,74,2000,2017-11-16,0,WeareA2B,Standard,medium,medium,1762,950,2001-11-27
7796,0,1990,2017-12-21,0,Giant Bicycles,Standard,medium,medium,230,173,2006-11-12
7797,26,57,2017-11-10,1,WeareA2B,Standard,medium,medium,1992,762,1992-10-13
7808,69,1126,2017-12-11,0,Giant Bicycles,Road,medium,medium,792,594,1992-10-04
7810,77,1086,2017-10-04,1,Norco Bicycles,Road,medium,large,1240,795,2011-01-12
7819,34,1079,2017-10-26,1,Norco Bicycles,Road,high,large,774,464,2003-03-20
7820,62,2175,2017-10-21,0,Solex,Standard,medium,medium,478,298,1993-06-25
7824,77,1999,2017-12-13,1,Norco Bicycles,Road,medium,large,1240,795,2004-12-20
7825,38,3204,2017-11-09,0,Solex,Standard,medium,medium,1577,826,1991-01-23
7831,17,442,2017-12-17,0,Solex,Standard,high,medium,1024,614,1996-11-11
7841,19,3152,2017-10-01,1,Trek Bicycles,Mountain,low,medium,574,459,2007-08-06
7844,46,1179,2017-12-18,0,OHM Cycles,Standard,low,medium,1793,248,2005-10-24
7845,36,3462,2017-11-09,1,Solex,Standard,low,medium,1289,74,2007-12-13
7853,37,2550,2017-12-19,1,OHM Cycles,Standard,low,medium,1793,248,2010-06-09
7856,53,2560,2017-11-15,0,OHM Cycles,Standard,medium,medium,795,101,1997-02-11
7866,95,483,2017-11-20,1,Giant Bicycles,Standard,medium,large,569,528,2003-09-12
7867,99,2110,2017-12-04,1,Trek Bicycles,Road,low,small,1720,1531,2006-10-03
7878,87,2363,2017-10-13,0,Giant Bicycles,Standard,high,medium,1179,707,2000-11-05
7893,19,1229,2017-12-11,0,OHM Cycles,Road,high,large,12,7,2011-05-09
7897,93,424,2017-10-17,1,OHM Cycles,Standard,high,medium,1458,874,2006-02-04
7902,92,2995,2017-12-20,0,WeareA2B,Standard,medium,small,1415,1259,2002-10-12
7910,90,2476,2017-10-28,1,Solex,Standard,low,medium,945,507,1995-12-21
7918,78,651,2017-12-12,0,Giant Bicycles,Standard,medium,large,1765,709,2004-07-27
7923,42,2028,2017-11-20,0,OHM Cycles,Road,medium,small,1810,1610,2007-12-13
7926,50,1864,2017-11-29,0,WeareA2B,Standard,medium,small,175,131,2003-02-18
7928,47,3219,2017-12-03,0,Trek Bicycles,Road,low,small,1720,1531,2006-10-03
7934,26,2112,2017-12-28,0,WeareA2B,Standard,medium,medium,1992,762,1993-05-28
7935,30,1346,2017-11-07,1,Solex,Standard,high,medium,748,448,1991-11-12
7939,65,2976,2017-10-24,0,WeareA2B,Standard,medium,medium,1807,778,2015-04-13
7940,79,1765,2017-11-14,1,Solex,Touring,medium,large,2083,675,2013-09-18
7947,31,1232,2017-12-26,0,Giant Bicycles,Standard,medium,medium,230,173,2006-11-12
7962,25,464,2017-12-17,1,Giant Bicycles,Road,medium,medium,1538,829,1999-06-25
7963,25,3422,2017-11-28,1,Giant Bicycles,Road,medium,medium,1538,829,2016-02-06
7973,33,891,2017-12-10,0,OHM Cycles,Road,medium,small,1810,1610,1993-04-14
7975,69,1195,2017-11-01,1,Giant Bicycles,Road,medium,medium,792,594,1992-10-04
7977,36,3118,2017-11-30,1,Solex,Standard,low,medium,1289,74,2007-12-13
7983,24,2184,2017-10-17,1,Solex,Road,medium,large,1777,820,2011-05-09
7988,20,307,2017-11-06,1,Trek Bicycles,Standard,medium,small,1775,1580,2011-05-09
7991,51,2440,2017-10-09,1,OHM Cycles,Standard,high,medium,2005,1203,2012-04-12
7994,87,1914,2017-10-28,0,Giant Bicycles,Standard,high,medium,1179,707,1997-08-27
7997,20,2454,2017-11-20,1,Trek Bicycles,Standard,medium,small,1775,1580,1999-06-25
8003,85,1845,2017-12-09,1,WeareA2B,Standard,medium,medium,752,205,1999-06-25
8005,0,2476,2017-11-17,0,WeareA2B,Standard,medium,small,175,131,2003-02-18
8011,49,3440,2017-10-10,0,Trek Bicycles,Road,medium,medium,533,400,2012-06-06
8016,68,2921,2017-11-03,1,OHM Cycles,Standard,medium,medium,1636,44,2010-08-22
8017,79,2608,2017-10-11,0,Norco Bicycles,Standard,medium,medium,1555,818,2013-09-18
8020,61,3286,2017-10-13,1,OHM Cycles,Standard,low,medium,71,56,2015-06-19
8021,48,2362,2017-11-15,0,WeareA2B,Standard,medium,medium,1762,950,2012-04-12
8025,4,3326,2017-11-07,1,Solex,Standard,medium,medium,1483,99,1998-12-19
8026,35,3068,2017-10-03,1,Trek Bicycles,Standard,low,medium,1057,154,1994-07-14
8034,73,624,2017-10-01,0,Solex,Standard,medium,medium,1945,333,2002-09-02
8048,29,1226,2017-10-08,1,Norco Bicycles,Road,medium,medium,543,407,1992-10-13
8050,41,491,2017-10-02,0,Solex,Road,medium,medium,416,312,1997-05-12
8052,43,3157,2017-10-29,1,Solex,Standard,medium,medium,1151,649,2012-04-12
